🇨🇳央视IPTV,#genre#
CCTV17,http://qjrhc.jydjd.top:2911/udp/225.1.101.161:7523$线路40
CCTV17,http://101.74.28.66:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$线路41
CCTV17,http://101.74.31.41:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$线路42
CCTV17,http://61.156.228.12:8154/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$线路43
CCTV17,http://61.156.228.12:8154/tsfile/live/0019_1.m3u8$线路44
CCTV17,http://113.15.109.216:59901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$线路45
CCTV17,http://112.234.23.227:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$线路46
CCTV17,http://101.74.29.163:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$线路47
CCTV17,http://101.74.28.209:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$线路48
CCTV17,http://222.169.85.8:9901/tsfile/live/0007_1.m3u8$线路49
CCTV17,http://218.104.239.114:9901/tsfile/live/0019_2.m3u8?key=txiptv&playlive=1&authid=0$线路50
CCTV17,http://218.104.239.114:9901/tsfile/live/0019_2.m3u8?key=txiptv&url=tvzb.com$线路51
CCTV17,http://221.2.148.205:8154/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$线路52
CCTV17,http://221.199.193.180:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$线路53
CCTV17,http://218.89.240.144:59901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$线路54
CCTV17,http://218.89.240.144:59901/tsfile/live/0019_1.m3u8$线路55
CCTV17,http://117.141.162.238:8181/tsfile/live/1115_1.m3u8?key=txiptv&playlive=1&authid=0$线路56
CCTV17,http://60.26.12.121:9901/tsfile/live/16024_1.m3u8?key=txiptv$线路57
CCTV17,http://123.129.70.178:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0$线路58
CCTV17,http://123.129.70.178:9901/tsfile/live/0017_1.m3u8$线路59
CCTV17,http://183.11.239.36:808/hls/35/index.m3u8$线路60
CCTV17,http://222.134.245.16:9901/tsfile/live/0019_2.m3u8?key=txiptv&playlive=1&authid=0$线路61
CCTV17,http://222.134.245.16:9901/tsfile/live/0019_1.m3u8?key=txiptv&url=tvzb.com$线路62
CCTV17,http://101.74.31.55:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$线路63
CCTV17,http://58.221.214.82:9901/tsfile/live/0003_2.m3u8?key=txiptv&playlive=1&authid=0$线路64
CCTV17,http://58.221.214.82:9901/tsfile/live/0003_2.m3u8?key=txiptv$线路65
CCTV17,http://58.221.214.82:9901/tsfile/live/0003_2.m3u8$线路66
CCTV17,http://183.238.120.90:4430/hls/17/index.m3u8$线路67
CCTV17,http://121.19.134.155:808/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0$线路68
CCTV17,http://113.57.111.4:1111/tsfile/live/1014_1.m3u8$线路69
CCTV17,http://120.238.94.10:9901/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0$线路70
CCTV17,http://120.238.94.10:9901/tsfile/live/1048_1.m3u8$线路71
CCTV17,http://123.130.84.106:8154/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$线路72
CCTV17,http://123.130.84.106:8154/tsfile/live/0019_1.m3u8$线路73
CCTV17,http://58.19.43.46:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0$线路74
CCTV17,http://58.19.43.46:9901/tsfile/live/1047_1.m3u8$线路75
CCTV17,http://218.13.170.98:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$线路76
CCTV4K,http://222.95.140.66:58888/udp/239.49.0.82:8000$线路1
CCTV4K,http://php.jdshipin.com:8880/TVOD/iptv.php?id=cctv4k                                   东南卫视 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8$线路2
CCTV电视指南,http://222.95.140.66:58888/udp/239.49.8.84:8000$线路1
CCTV电视指南,http://118.77.119.46:8999/rtp/226.0.2.218:9656$线路2
CCTV电视指南,http://180.213.170.24:8188/rtp/239.5.1.129:5000$线路3
CCTV电视指南,http://61.145.188.90:50005/rtp/239.253.43.10:5146$线路4
CCTV电视指南,http://183.47.2.156:16883/rtp/239.253.43.10:5146$线路5
CCTV电视指南,http://183.47.2.156:16883/rtp/239.253.43.19:5146$线路6
CCTV电视指南,http://183.11.239.36:808/hls/13/index.m3u8$线路7
CCTV兵器科技,http://222.95.140.66:58888/udp/239.49.8.88:8000$线路1
CCTV兵器科技,http://27.19.29.186:999/rtp/239.69.1.79:10114$线路2
CCTV兵器科技,http://219.141.44.171:8188/udp/238.255.2.34:5999$线路3
CCTV兵器科技,http://180.213.170.24:8188/rtp/239.5.1.125:5000$线路4
CCTV兵器科技,http://183.47.2.156:16883/rtp/239.253.43.18:5146$线路5
CCTV兵器科技,http://183.47.2.156:16883/rtp/239.253.43.9:5146$线路6
CCTV兵器科技,http://112.234.23.227:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0$线路7
CCTV兵器科技,http://183.11.239.36:808/hls/21/index.m3u8$线路8
CCTV第一剧场,http://123.174.106.183:8888/rtp/239.1.1.94:8094$线路1
CCTV第一剧场,http://222.95.140.66:58888/udp/239.49.8.94:8000$线路2
CCTV第一剧场,http://122.189.103.39:8888/rtp/228.0.0.235:6108$线路3
CCTV第一剧场,http://118.77.119.46:8999/rtp/226.0.2.221:9680$线路4
CCTV第一剧场,http://219.141.44.171:8188/udp/238.255.2.25:5999$线路5
CCTV第一剧场,http://180.213.170.24:8188/rtp/239.5.1.121:5000$线路6
CCTV第一剧场,http://61.145.188.90:50005/rtp/239.253.43.28:5146$线路7
CCTV第一剧场,http://61.145.188.90:50005/rtp/239.253.43.15:5146$线路8
CCTV第一剧场,http://183.47.2.156:16883/rtp/239.253.43.28:5146$线路9
CCTV第一剧场,http://183.47.2.156:16883/rtp/239.253.43.15:5146$线路10
CCTV第一剧场,http://106.115.25.151:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$线路11
CCTV第一剧场,http://106.115.27.148:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$线路12
CCTV第一剧场,http://106.115.27.32:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$线路13
CCTV第一剧场,http://106.115.24.120:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$线路14
CCTV第一剧场,http://106.115.25.109:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$线路15
CCTV第一剧场,http://112.234.23.227:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0$线路16
CCTV第一剧场,http://61.184.46.85:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0$线路17
CCTV第一剧场,http://183.11.239.36:808/hls/98/index.m3u8$线路18
CCTV第一剧场,http://58.221.214.82:9901/tsfile/live/0015_2.m3u8?key=txiptv&playlive=1&authid=0$线路19
CCTV第一剧场,http://120.238.94.10:9901/tsfile/live/1086_1.m3u8?key=txiptv&playlive=1&authid=0$线路20
CCTV风云剧场,http://222.95.140.66:58888/udp/239.49.8.89:8000$线路1
CCTV风云剧场,http://118.77.119.46:8999/rtp/226.0.2.227:9728$线路2
CCTV风云剧场,http://219.141.44.171:8188/udp/238.255.2.28:5999$线路3
CCTV风云剧场,http://180.213.170.24:8188/rtp/239.5.1.123:5000$线路4
CCTV风云剧场,http://61.145.188.90:50005/rtp/239.253.43.26:5146$线路5
CCTV风云剧场,http://61.145.188.90:50005/rtp/239.253.43.16:5146$线路6
CCTV风云剧场,http://183.47.2.156:16883/rtp/239.253.43.26:5146$线路7
CCTV风云剧场,http://183.47.2.156:16883/rtp/239.253.43.16:5146$线路8
CCTV风云剧场,http://112.234.23.227:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0$线路9
CCTV风云剧场,http://183.11.239.36:808/hls/95/index.m3u8$线路10
CCTV风云剧场,http://120.238.94.10:9901/tsfile/live/1090_1.m3u8?key=txiptv&playlive=1&authid=0$线路11
CCTV风云音乐,http://222.95.140.66:58888/udp/239.49.8.92:8000$线路1
CCTV风云音乐,http://118.77.119.46:8999/rtp/226.0.2.220:9672$线路2
CCTV风云音乐,http://219.141.44.171:8188/udp/238.255.2.24:5999$线路3
CCTV风云音乐,http://180.213.170.24:8188/rtp/239.5.1.128:5000$线路4
CCTV风云音乐,http://61.145.188.90:50005/rtp/239.253.43.29:5146$线路5
CCTV风云音乐,http://61.145.188.90:50005/rtp/239.253.43.6:5146$线路6
CCTV风云音乐,http://183.47.2.156:16883/rtp/239.253.43.29:5146$线路7
CCTV风云音乐,http://183.47.2.156:16883/rtp/239.253.43.6:5146$线路8
CCTV风云音乐,http://112.234.23.227:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0$线路9
CCTV风云音乐,http://183.11.239.36:808/hls/99/index.m3u8$线路10
CCTV风云音乐,http://120.238.94.10:9901/tsfile/live/1089_1.m3u8?key=txiptv&playlive=1&authid=0$线路11
CCTV风云足球,http://222.95.140.66:58888/udp/239.49.8.85:8000$线路1
CCTV风云足球,http://27.19.29.186:999/rtp/239.69.1.81:10126$线路2
CCTV风云足球,http://122.189.103.39:8888/rtp/228.0.0.236:6108$线路3
CCTV风云足球,http://219.141.44.171:8188/udp/238.255.2.29:5999$线路4
CCTV风云足球,http://180.213.170.24:8188/rtp/239.5.1.119:5000$线路5
CCTV风云足球,http://61.145.188.90:50005/rtp/239.253.43.20:5146$线路6
CCTV风云足球,http://61.145.188.90:50005/rtp/239.253.43.14:5146$线路7
CCTV风云足球,http://183.47.2.156:16883/rtp/239.253.43.14:5146$线路8
CCTV风云足球,http://183.47.2.156:16883/rtp/239.253.43.20:5146$线路9
CCTV风云足球,http://112.234.23.227:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0$线路10
CCTV风云足球,http://61.184.46.85:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$线路11
CCTV风云足球,http://183.11.239.36:808/hls/133/index.m3u8$线路12
CCTV风云足球,http://120.238.94.10:9901/tsfile/live/1087_1.m3u8?key=txiptv&playlive=1&authid=0$线路13
CCTV风云足球,http://120.238.94.10:9901/tsfile/live/1087_1.m3u8$线路14
CCTV高尔夫网球,http://222.95.140.66:58888/udp/239.49.8.86:8000$线路1
CCTV高尔夫网球,http://219.141.44.171:8188/udp/238.255.2.223:5999$线路2
CCTV高尔夫网球,http://180.213.170.24:8188/rtp/239.5.1.120:5000$线路3
CCTV怀旧剧场,http://222.95.140.66:58888/udp/239.49.8.91:8000$线路1
CCTV怀旧剧场,http://122.189.103.39:8888/rtp/228.0.0.237:6108$线路2
CCTV怀旧剧场,http://118.77.119.46:8999/rtp/226.0.2.224:9704$线路3
CCTV怀旧剧场,http://219.141.44.171:8188/udp/238.255.2.33:5999$线路4
CCTV怀旧剧场,http://180.213.170.24:8188/rtp/239.5.1.122:5000$线路5
CCTV怀旧剧场,http://61.145.188.90:50005/rtp/239.253.43.5:5146$线路6
CCTV怀旧剧场,http://183.47.2.156:16883/rtp/239.253.43.25:5146$线路7
CCTV怀旧剧场,http://183.47.2.156:16883/rtp/239.253.43.5:5146$线路8
CCTV怀旧剧场,http://106.115.25.151:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$线路9
CCTV怀旧剧场,http://106.115.27.148:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$线路10
CCTV怀旧剧场,http://106.115.27.32:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$线路11
CCTV怀旧剧场,http://106.115.24.120:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$线路12
CCTV怀旧剧场,http://106.115.25.109:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$线路13
CCTV怀旧剧场,http://112.234.23.227:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0$线路14
CCTV怀旧剧场,http://61.184.46.85:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0$线路15
CCTV怀旧剧场,http://183.11.239.36:808/hls/92/index.m3u8$线路16
CCTV怀旧剧场,http://120.238.94.10:9901/tsfile/live/1091_1.m3u8?key=txiptv&playlive=1&authid=0$线路17
CCTV女性时尚,http://222.95.140.66:58888/udp/239.49.8.93:8000$线路1
CCTV女性时尚,http://118.77.119.46:8999/rtp/226.0.2.226:9720$线路2
CCTV女性时尚,http://219.141.44.171:8188/udp/238.255.2.27:5999$线路3
CCTV女性时尚,http://180.213.170.24:8188/rtp/239.5.1.127:5000$线路4
CCTV女性时尚,http://61.145.188.90:50005/rtp/239.253.43.8:5146$线路5
CCTV女性时尚,http://183.47.2.156:16883/rtp/239.253.43.23:5146$线路6
CCTV女性时尚,http://183.47.2.156:16883/rtp/239.253.43.8:5146$线路7
CCTV女性时尚,http://183.11.239.36:808/hls/12/index.m3u8$线路8
CCTV世界地理,http://222.95.140.66:58888/udp/239.49.8.87:8000$线路1
CCTV世界地理,http://118.77.119.46:8999/rtp/226.0.2.222:9688$线路2
CCTV世界地理,http://211.92.28.211:3136/rtp/225.0.4.149:7980$线路3
CCTV世界地理,http://219.141.44.171:8188/udp/238.255.2.26:5999$线路4
CCTV世界地理,http://1.203.76.24:8866/rtp/225.1.8.231:4120$线路5
CCTV世界地理,http://180.213.170.24:8188/rtp/239.5.1.124:5000$线路6
CCTV世界地理,http://183.47.2.156:16883/rtp/239.253.43.24:5146$线路7
CCTV世界地理,http://183.47.2.156:16883/rtp/239.253.43.7:5146$线路8
CCTV世界地理,http://101.74.29.26:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$线路9
CCTV世界地理,http://101.74.28.66:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$线路10
CCTV世界地理,http://101.74.31.41:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$线路11
CCTV世界地理,http://112.234.23.227:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0$线路12
CCTV世界地理,http://101.74.29.163:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$线路13
CCTV世界地理,http://101.74.28.209:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$线路14
CCTV世界地理,http://61.184.46.85:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0$线路15
CCTV世界地理,http://183.11.239.36:808/hls/11/index.m3u8$线路16
CCTV世界地理,http://101.74.31.55:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$线路17
CCTV世界地理,http://120.238.94.10:9901/tsfile/live/1088_1.m3u8?key=txiptv&playlive=1&authid=0$线路18
CCTV央视台球,http://222.95.140.66:58888/udp/239.49.8.32:8000$线路1
CCTV央视台球,http://27.19.29.186:999/rtp/239.69.1.98:10224$线路2
CCTV央视台球,http://118.77.119.46:8999/rtp/226.0.2.216:9640$线路3
CCTV央视台球,http://219.141.44.171:8188/udp/238.255.2.224:5999$线路4
CCTV央视台球,http://180.213.170.24:8188/rtp/239.5.1.130:5000$线路5
CCTV央视台球,http://61.145.188.90:50005/rtp/239.253.43.11:5146$线路6
CCTV央视台球,http://61.145.188.90:50005/rtp/239.253.43.21:5146$线路7
CCTV央视台球,http://183.47.2.156:16883/rtp/239.253.43.21:5146$线路8
CCTV央视台球,http://183.47.2.156:16883/rtp/239.253.43.11:5146$线路9
CCTV央视台球,http://183.11.239.36:808/hls/73/index.m3u8$线路10
CCTV文化精品,http://222.95.140.66:58888/udp/239.49.8.90:8000$线路1
CCTV文化精品,http://219.141.44.171:8188/udp/238.255.2.32:5999$线路2
CCTV文化精品,http://183.11.239.36:808/hls/97/index.m3u8$线路3
CCTV文化精品,http://120.238.94.10:9901/tsfile/live/1092_1.m3u8?key=txiptv&playlive=1&authid=0$线路4
CCTV卫生健康,http://222.95.140.66:58888/udp/239.49.0.92:8000$线路1
CCTV卫生健康,http://180.213.170.24:8188/rtp/239.5.1.131:5000$线路2
CCTV发现之旅,http://www.li0580.top:4022/udp/233.50.201.98:5140$线路1
CCTV发现之旅,http://taolinhz.3322.org:4000/udp/233.50.201.98:5140$线路2
CCTV发现之旅,http://219.141.44.171:8188/udp/238.255.2.184:5999$线路3
CCTV发现之旅,http://myddns.com.cn:9999/udp/233.50.201.98:5140$线路4
CCTV老故事,http://219.141.44.171:8188/udp/238.255.2.35:5999$线路1
CCTV中学生,http://219.141.44.171:8188/udp/238.255.2.181:5999$线路1
████████
🇨🇳卫视IPTV,#genre#
河南卫视,http://www.li0580.top:4022/udp/233.50.201.144:5140$线路1
河南卫视,http://www.li0580.top:4022/udp/233.50.201.44:5140$线路2
河南卫视,http://taolinhz.3322.org:4000/udp/233.50.201.144:5140$线路3
河南卫视,http://taolinhz.3322.org:4000/udp/233.50.201.44:5140$线路4
河南卫视,http://101.96.156.51:41097/rtp/239.254.201.16:7174$线路5
河南卫视,http://113.120.46.204:8123/udp/239.21.2.37:5002$线路6
河南卫视,http://58.32.33.197:4022/rtp/239.45.0.3:5140$线路7
河南卫视,http://221.10.226.195:5000/rtp/239.0.0.182:5140$线路8
河南卫视,http://116.233.38.0:8888/udp/239.45.0.3:5140$线路9
河南卫视,http://27.154.96.43:3386/rtp/239.61.2.59:8348$线路10
河南卫视,http://218.81.49.40:10010/rtp/239.45.0.3:5140$线路11
河南卫视,http://222.95.140.66:58888/udp/239.49.8.29:8000$线路12
河南卫视,http://171.107.72.140:4000/udp/239.81.0.44:4056$线路13
河南卫视,http://27.19.29.186:999/rtp/239.69.1.168:10644$线路14
河南卫视,http://118.77.119.46:8999/rtp/226.0.2.52:8328$线路15
河南卫视,http://219.141.44.171:8188/udp/238.255.2.74:5999$线路16
河南卫视,http://180.213.170.24:8188/rtp/239.5.1.109:5000$线路17
河南卫视,http://180.165.20.37:7777/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$线路18
河南卫视,http://myddns.com.cn:9999/udp/233.50.201.144:5140$线路19
河南卫视,http://myddns.com.cn:9999/udp/233.50.201.44:5140$线路20
河南卫视,http://61.145.188.90:50005/rtp/239.77.1.229:5146$线路21
河南卫视,http://183.47.2.156:16883/rtp/239.77.1.229:5146$线路22
河南卫视,http://183.47.2.156:16883/rtp/239.77.0.17:5146$线路23
河南卫视,http://nas.swes.cn:8089/udp/239.93.42.45:5140$线路24
河南卫视,http://183.131.246.250:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$线路25
河南卫视,http://171.213.170.254:8188/udp/239.93.42.45:5140$线路26
河南卫视,http://171.12.10.135:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$线路27
河南卫视,http://106.115.25.151:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$线路28
河南卫视,http://1.197.253.170:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$线路29
河南卫视,http://180.111.28.29:8888/rtp/239.49.8.29:8000$线路30
河南卫视,http://123.149.43.109:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$线路31
河南卫视,http://125.42.149.193:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0$线路32
河南卫视,http://106.115.27.148:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$线路33
河南卫视,http://106.115.27.32:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$线路34
河南卫视,http://121.19.134.123:808/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0$线路35
河南卫视,http://123.160.153.186:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0$线路36
河南卫视,http://123.159.126.196:9901/tsfile/live/0139_2.m3u8?key=txiptv$线路37
河南卫视,http://101.74.29.26:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$线路38
河南卫视,http://106.115.24.120:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$线路39
河南卫视,http://106.115.24.120:9901/tsfile/live/0107_1.m3u8?key=txiptv$线路40
河南卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.74:11111$线路41
河南卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.73:11111$线路42
河南卫视,http://qjrhc.jydjd.top:2911/udp/225.1.101.91:7523$线路43
河南卫视,http://101.74.28.66:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$线路44
河南卫视,http://115.48.160.227:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$线路45
河南卫视,http://101.74.31.41:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$线路46
河南卫视,http://106.115.25.109:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$线路47
河南卫视,http://61.156.228.12:8154/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$线路48
河南卫视,http://61.156.228.12:8154/tsfile/live/0139_1.m3u8$线路49
河南卫视,http://223.241.247.214:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$线路50
河南卫视,http://223.241.247.214:9901/tsfile/live/0139_1.m3u8$线路51
河南卫视,http://171.213.243.174:11111/rtp/239.93.42.45:5140$线路52
河南卫视,http://113.15.109.216:59901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$线路53
河南卫视,http://113.15.109.216:59901/tsfile/live/0139_1.m3u8$线路54
河南卫视,http://112.234.23.227:9901/tsfile/live/faacts/0139_1.m3u8?key=txiptv&playlive=1&authid=0$线路55
河南卫视,http://101.74.29.163:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$线路56
河南卫视,http://101.74.28.209:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$线路57
河南卫视,http://222.169.85.8:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$线路58
河南卫视,http://222.169.85.8:9901/tsfile/live/0139_1.m3u8$线路59
河南卫视,http://125.42.151.219:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0$线路60
河南卫视,http://221.2.148.205:8154/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$线路61
河南卫视,http://218.89.240.144:59901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$线路62
河南卫视,http://218.89.240.144:59901/tsfile/live/0139_1.m3u8$线路63
河南卫视,http://101.66.198.186:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0$线路64
河南卫视,http://61.184.46.85:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$线路65
河南卫视,http://61.184.46.85:9901/tsfile/live/1012_1.m3u8?key=txiptv$线路66
河南卫视,http://153.0.171.163:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$线路67
河南卫视,http://60.8.75.178:9002/hls/34/index.m3u8$线路68
河南卫视,http://60.26.12.121:9901/tsfile/live/16036_1.m3u8?key=txiptv$线路69
河南卫视,http://101.66.199.144:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0$线路70
河南卫视,http://183.11.239.36:808/hls/51/index.m3u8$线路71
河南卫视,http://120.198.95.220:9901/tsfile/live/1064_1.m3u8?key=txiptv&playlive=1&down=1$线路72
河南卫视,http://120.198.95.220:9901/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&down=1$线路73
河南卫视,http://112.46.105.20:8009/hls/46/index.m3u8$线路74
河南卫视,http://101.66.199.251:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0$线路75
河南卫视,http://1.180.2.93:9901/tsfile/live/0139_1.m3u8$线路76
河南卫视,http://222.134.245.16:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$线路77
河南卫视,http://222.134.245.16:9901/tsfile/live/0139_1.m3u8?key=txiptv&url=tvzb.com$线路78
河南卫视,http://113.25.252.226:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$线路79
河南卫视,http://113.25.252.226:9901/tsfile/live/0139_1.m3u8$线路80
河南卫视,http://125.125.234.156:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$线路81
河南卫视,http://58.58.111.222:808/hls/38/index.m3u8$线路82
河南卫视,http://101.74.31.55:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$线路83
河南卫视,http://58.221.214.82:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$线路84
河南卫视,http://58.221.214.82:9901/tsfile/live/0139_1.m3u8?key=txiptv$线路85
河南卫视,http://58.221.214.82:9901/tsfile/live/0139_1.m3u8$线路86
河南卫视,http://39.164.160.249:9901/tsfile/live/0139_1.m3u8$线路87
河南卫视,http://121.19.134.155:808/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0$线路88
河南卫视,http://182.150.23.74:808/hls/33/index.m3u8$线路89
河南卫视,http://113.57.111.4:1111/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0$线路90
河南卫视,http://113.57.111.4:1111/tsfile/live/1025_1.m3u8$线路91
河南卫视,http://120.238.94.10:9901/tsfile/live/1068_1.m3u8?key=txiptv&playlive=1&authid=0$线路92
河南卫视,http://120.238.94.10:9901/tsfile/live/1068_1.m3u8$线路93
河南卫视,http://111.14.181.15:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$线路94
河南卫视,http://111.14.181.15:9901/tsfile/live/0139_1.m3u8$线路95
河南卫视,http://61.136.172.236:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$线路96
河南卫视,http://61.136.172.236:9901/tsfile/live/0139_1.m3u8$线路97
河南卫视,http://123.130.84.106:8154/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$线路98
河南卫视,http://123.130.84.106:8154/tsfile/live/0139_1.m3u8$线路99
河南卫视,http://58.19.43.46:9901/tsfile/live/1006_1.m3u8$线路100
河南卫视,http://61.163.181.78:85/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0$线路101
河南卫视,video://https://static.hntv.tv/total/television/?id=145$线路102
河南卫视,video://https://www.hndyjyfw.gov.cn/livePlay.html?u=14$线路103
河南卫视,http://101.35.112.174:1988/hndx.php?id=hnws$线路104
河南卫视,http://150.158.10.195:80/dxxw.php?id=hnws$线路105
河南卫视,http://150.158.10.195:80/dxxw.php$线路106
山东卫视,http://www.li0580.top:4022/udp/233.50.201.105:5140$线路1
山东卫视,http://www.li0580.top:4022/udp/233.50.201.64:5140$线路2
山东卫视,http://taolinhz.3322.org:4000/udp/233.50.201.105:5140$线路3
山东卫视,http://taolinhz.3322.org:4000/udp/233.50.201.64:5140$线路4
山东卫视,http://36.24.185.17:8888/rtp/233.50.201.105:5140$线路5
山东卫视,http://101.96.156.51:41097/rtp/239.254.200.55:8052$线路6
山东卫视,http://113.120.46.204:8123/udp/239.21.1.87:5002$线路7
山东卫视,http://58.32.33.197:4022/rtp/239.45.3.238:5140$线路8
山东卫视,http://221.10.226.195:5000/rtp/239.0.0.66:5140$线路9
山东卫视,http://123.130.148.116:8888/rtp/239.253.248.78:8000$线路10
山东卫视,http://116.233.38.0:8888/udp/239.45.3.238:5140$线路11
山东卫视,http://27.154.96.43:3386/rtp/239.61.2.119:8708$线路12
